date,SiteID,MeanPM25Concentration,SITE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
7/31/20,60870007,3.7,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,16.6,13.3,21.7,0,,104,6.9,,1016.4,
8/1/20,60870007,3.7,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,16.4,11.1,23.3,0,,61,5.9,,1016.6,
8/2/20,60870007,4.3,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,16.4,11.7,23.3,0,,,5.8,,1017,
8/3/20,60870007,7.3,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,17.6,11.1,25,0,,151,7.7,,1016.8,
8/4/20,60870007,4.5,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,16.2,14.4,18.9,0,,90,8.2,,1016.2,
8/5/20,60870007,3.9,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,18,15,22.8,0,,310,9.3,,1015.2,
8/6/20,60870007,3.8,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,24.85,16,38.05,0,,,8.7,,1015.2333333333333,
8/7/20,60870007,5,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,31.7,17,53.3,0,,243,7.5,,1015.2666666666667,
8/8/20,60870007,6,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,37.5,27.2,50.6,0,,,6.3,,1015.3,
8/9/20,60870007,6,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,36.07142857142857,26.207142857142856,48.892857142857146,0,,291,6.9,,1015.0533333333333,
8/10/20,60870007,6.5,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,34.642857142857146,25.214285714285715,47.18571428571428,0,,287,7.8,,1014.8066666666666,
8/11/20,60870007,6.2,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,33.214285714285715,24.22142857142857,45.47857142857143,0,,289,7.7,,1014.56,
8/12/20,60870007,4.5,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,31.785714285714285,23.228571428571428,43.77142857142857,0,,259,6.1,,1014.3133333333333,
8/13/20,60870007,9,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,30.357142857142858,22.235714285714288,42.06428571428572,0,,332,4.9,,1014.0666666666666,
8/14/20,60870007,9.1,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,28.92857142857143,21.242857142857144,40.35714285714286,0,,,4.6,,1013.8199999999999,
8/15/20,60870007,9.6,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,27.5,20.25,38.65,0,,311,5.7,,1013.5733333333333,
8/16/20,60870007,13.2,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,26.07142857142857,19.257142857142856,36.94285714285714,0,,,5.050000000000001,,1013.3266666666667,
8/17/20,60870007,10.2,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,24.642857142857142,18.264285714285712,35.23571428571429,0,,325,4.4,,1013.08,
8/18/20,60870007,16.1,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,23.214285714285715,17.271428571428572,33.528571428571425,0,,292,5.4,,1012.8333333333334,
8/19/20,60870007,21.7,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,21.785714285714285,16.27857142857143,31.82142857142857,0,,294,5.4,,1012.5866666666667,
8/20/20,60870007,35.6,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,20.357142857142858,15.285714285714286,30.114285714285714,0,,340,4.1,,1012.34,
8/21/20,60870007,51.9,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,18.928571428571427,14.292857142857143,28.40714285714286,0,,313,5.3,,1012.0933333333334,
8/22/20,60870007,55.3,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,17.5,13.3,26.7,0,,222,6.4,,1011.8466666666667,
8/23/20,60870007,39.5,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,18.5,12.2,26.7,0,,311,6.8,,1011.6,
8/24/20,60870007,14.7,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,18.8,15,25.6,0,,297,6.3,,1011.2,
8/25/20,60870007,4.9,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,16.9,14.4,22.2,0,,272,7.4,,1012,
8/26/20,60870007,51.6,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,15.3,13.3,19.4,0,,177,7.8,,1011.3,
8/27/20,60870007,33.7,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,14.5,12.2,18.9,0,,322,6,,1010.8,
8/28/20,60870007,7.4,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,14.4,12.8,18.9,0,,250,6.9,,1010.7,
8/29/20,60870007,7,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,14.5,12.2,18.9,0,,289,6.4,,1012.2,
8/30/20,60870007,4.3,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,14.8,12.8,18.9,0,,286,7.1,,1011.7,
8/31/20,60870007,6.8,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,14.7,12.2,18.3,0,,283,8.7,,1011.2,
9/1/20,60870007,6.4,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,15.3,13.3,18.9,0,,286,7.7,,1014.7,
9/2/20,60870007,10.2,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,16.6,14.4,21.1,0,,280,7,,1017.4,
9/3/20,60870007,13.2,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,17.1,13.9,22.2,0,,20,6.7,,1016.6,
9/4/20,60870007,15.3,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,17.7,11.1,26.1,0,,330,4.8,,1015,
9/5/20,60870007,16.3,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,20.9,13.3,33.9,0,,330,4,,1014.1,
9/6/20,60870007,23.5,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,25.2,16.7,41.1,0,,,5.8,,1012.8,
9/7/20,60870007,28,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,21.733333333333334,15.766666666666666,32.766666666666666,0,,,5.1,,1012.1333333333333,
9/8/20,60870007,8.5,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,18.266666666666666,14.833333333333334,24.433333333333334,0,,,4.4,,1011.4666666666666,
9/9/20,60870007,15.5,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,14.8,13.9,16.1,0,,2,3.7,,1010.8,
9/10/20,60870007,40.6,Santa Cruz,California,87,Santa Cruz,36.98332,-121.98822,14.9,13.3,17.8,0,,355,1.7,,1016.3,
1/1/20,60871005,6.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.3,5.6,15.6,0,,356,4.4,,1020.7,
1/2/20,60871005,5.2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.8,8.3,16.7,0,,347,3.6,,1020,
1/3/20,60871005,13.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.2,6.1,18.9,0,,332,5.2,,1023.2,
1/4/20,60871005,8.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.8,9.4,15.6,0,,336,5.6,,1028.7,
1/5/20,60871005,4.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,9.4,5,15.6,0,,319,4.8,,1033,
1/6/20,60871005,6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,9.7,3.3,17.2,0,,2,5.8,,1030.6,
1/7/20,60871005,5.9,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,8.8,2.8,15,0,,9,5.3,,1022.5,
1/8/20,60871005,4.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.1,6.1,14.4,0,,325,5.2,,1020.3,
1/9/20,60871005,2.2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,9.7,5.6,15.6,6.9,,354,6.4,,1018.5,
1/10/20,60871005,5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,8,2.2,15.6,0,,344,4.3,,1025.8,
1/11/20,60871005,5.9,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,9.6,5.6,15.6,0,,,4.7,,1024.8,
1/12/20,60871005,8.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,7.5,3.9,12.8,0,,349,4.6,,1023,
1/13/20,60871005,6.2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.5,6.1,17.8,0.3,,341,3.8,,1023,
1/14/20,60871005,3.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.9,5,20.6,1.3,,338,3.6,,1023.1,
1/15/20,60871005,3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,7.1,2.2,13.9,0,,350,4.9,,1018.1,
1/16/20,60871005,1.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,7.3,5,11.1,0,,14,5.5,,1013.6,
1/17/20,60871005,1.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,7.5,2.2,14.4,0,,351,4.7,,1025.2,
1/18/20,60871005,3.9,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,9.4,5,16.1,0,,29,5.8,,1025.5,
1/19/20,60871005,6.1,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10,5.6,15,0,,55,5.9,,1019.5,
1/20/20,60871005,7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.3,7.8,13.9,0.8333333333333334,,332,5.2,,1017.4,
1/21/20,60871005,4.9,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.3,7.8,14.4,1.6666666666666667,,342,4,,1021.2,
1/22/20,60871005,0.3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.8,10,17.2,2.5,,352,2.9,,1023.8,
1/23/20,60871005,2.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.9,8.9,20,0,,348,4.1,,1022,
1/24/20,60871005,4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.1,7.8,18.3,0,,341,4,,1021.1,
1/25/20,60871005,3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,13,8.3,18.9,0,,330,5.4,,1020.6,
1/26/20,60871005,1.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,13.6,8.9,18.9,2.9,,351,4.1,,1024.65,
1/27/20,60871005,2.3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11,6.1,16.1,0,,5,4.5,,1028.7,
1/28/20,60871005,3.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.8,8.9,16.7,0,,343,4.9,,1027.4,
1/29/20,60871005,4.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.4,5.6,15.6,0,,351,3.8,,1023.8,
1/30/20,60871005,6.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11,6.7,17.2,0,,349,5,,1024.2,
1/31/20,60871005,6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,13.9,7.8,22.8,0,,15,4.7,,1025.6,
2/1/20,60871005,7.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,13.8,6.7,22.2,0,,10,3.1,,1024.2,
2/2/20,60871005,4.3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.8,6.7,16.1,0,,,7.2,,1019.9,
2/3/20,60871005,0.8,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,8.2,2.2,13.9,0,,,9.2,,1019.9,
2/4/20,60871005,4.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,7.8,2.8,13.9,0,,,5.5,,1023.7,
2/5/20,60871005,8.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,7.6,0.6,15,0,,358,4.1,,1024.2,
2/6/20,60871005,11.9,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,9.6,3.9,17.8,0,,325,4.4,,1021.3,
2/7/20,60871005,8.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10,3.9,20,0,,346,4.1,,1020.2,
2/8/20,60871005,6.8,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,9,5.6,15,0,,18,4,,1018.2,
2/9/20,60871005,3.3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.8,4.4,18.9,0,,,15.3,,1014.1,
2/10/20,60871005,2.9,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.1,5,18.3,0,,314,6.8,,1016.2,
2/11/20,60871005,8,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.3,3.3,20.6,0,,324,5.9,,1017.8,
2/12/20,60871005,7.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.4,4.4,17.8,0,,322,5.1,,1017.9,
2/13/20,60871005,6.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.2,7.8,13.9,0,,328,6.3,,1019.2,
2/14/20,60871005,4.1,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.5,7.2,15.6,0,,12,4.2,,1019.6,
2/15/20,60871005,8.3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10,4.4,16.1,0,,319,5,,1022.8,
2/16/20,60871005,5.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.8,5.6,17.2,0,,349,4.1,,1022.9,
2/17/20,60871005,4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11,5.6,18.3,0,,,5.8,,1018.5,
2/18/20,60871005,8.2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.1,5.6,18.3,0,,338,5,,1017,
2/19/20,60871005,7.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.2,4.4,18.3,0,,347,5.3,,1019.3,
2/20/20,60871005,7.1,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.8,4.4,21.7,0,,355,3.4,,1019.5,
2/21/20,60871005,6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,13.9,6.1,20.6,0,,27,6.4,,1016.5,
2/22/20,60871005,8.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.8,10,15,0,,289,9.2,,1017.7,
2/23/20,60871005,1.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.6,8.3,15,0,,328,5.8,,1026.8,
2/24/20,60871005,1.2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.3,5,18.9,0,,331,5,,1026.9,
2/25/20,60871005,3.9,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,13.9,5.6,23.3,0,,327,5.5,,1024.6,
2/26/20,60871005,3.1,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,15.1,7.2,25,0,,337,5.3,,1025.7,
2/27/20,60871005,3.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,15.1,7.8,28.3,0,,6,4.3,,1022.6,
2/28/20,60871005,5.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,14.6,9.4,25.6,0,,320,5.9,,1019.9,
2/29/20,60871005,3.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12,8.9,17.2,0,,306,8.1,,1018.2,
3/1/20,60871005,1.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,8.3,3.9,12.8,0.3,,339,6.2,,1015.7,
3/2/20,60871005,0.8,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,9.8,2.2,18.3,0.15,,319,6.4,,1016.7,
3/3/20,60871005,5.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.2,5,21.7,0,,337,4.6,,1016.6,
3/4/20,60871005,3.9,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.6,6.1,22.2,0,,317,6,,1018.6,
3/5/20,60871005,6.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,13.5,11.7,17.2,0,,297,8.5,,1020.7,
3/6/20,60871005,0.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12,10,15,0,,285,7.8,,1016.4,
3/7/20,60871005,-1.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.7,9.4,13.9,0,,285,7.7,,1014.7,
3/8/20,60871005,0.2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.1,8.9,14.4,0,,,5.4,,1016,
3/9/20,60871005,1.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,14.2,7.8,19.4,0,,,5.4,,1018,
3/10/20,60871005,2.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,15.7,11.7,21.1,0,,36,7,,1016,
3/11/20,60871005,1,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,14.1,8.9,20.6,0,,328,7,,1017,
3/12/20,60871005,2.8,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.3,7.8,18.9,0,,340,5.6,,1011.6,
3/13/20,60871005,7.9,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12,10.6,12.8,10.366666666666667,,289,10.8,,1009.9,
3/14/20,60871005,1.9,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.7,10,15,20.733333333333334,,228,13.7,,1010.9666666666667,
3/15/20,60871005,0.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.3,8.9,12.8,31.1,,237,13.3,,1012.0333333333333,
3/16/20,60871005,0.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,9,6.7,12.2,13.6,,342,5.9,,1013.1,
3/17/20,60871005,2.3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,8.3,3.9,13.3,0,,,5.6,,1014.6,
3/18/20,60871005,1.3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,9.4,5.6,13.9,0,,326,5.8,,1012.8,
3/19/20,60871005,3.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.6,7.2,15,0,,324,6.7,,1016.7,
3/20/20,60871005,1.2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.2,6.1,16.7,0,,330,7,,1021.8,
3/21/20,60871005,2.2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.2,8.3,17.2,0.45999999999999996,,2,6.1,,1020.7,
3/22/20,60871005,1.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.9,8.9,18.3,0.9199999999999999,,348,3.9,,1018,
3/23/20,60871005,3.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.9,10.6,16.1,1.38,,279,8.6,,1019.8,
3/24/20,60871005,0.1,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.2,8.3,14.4,1.8399999999999999,,195,8.3,,1021.4,
3/26/20,60871005,2.2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,7.7,3.3,13.9,2.3,,324,7.9,,1018.5,
3/28/20,60871005,9.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.7,6.7,15,1.5333333333333332,,336,4.4,,1022.7,
3/29/20,60871005,3.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.2,10,16.1,0.7666666666666666,,342,3.6,,1020.7,
3/30/20,60871005,1.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.6,8.3,17.2,0,,337,6.6,,1025.3,
3/31/20,60871005,1.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,13.3,7.2,20,0,,306,5.6,,1021.8,
4/1/20,60871005,1.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,13.5,8.9,17.8,0,,19,6.2,,1015.7,
4/2/20,60871005,0.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.2,4.4,17.8,0,,307,7.6,,1018.1,
4/3/20,60871005,2.3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.6,5,16.7,0,,,8,,1017.9,
4/4/20,60871005,0.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.2,5.6,13.9,35.8,,272,11.2,,1013.4,
4/5/20,60871005,-0.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.1,8.9,12.8,71.6,,201,12,,1006.4,
4/6/20,60871005,1.1,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,9.3,7.2,12.2,35.8,,345,5,,1011.5,
4/7/20,60871005,1.2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,10.3,3.3,16.7,0,,322,6.8,,1017.8,
4/8/20,60871005,2.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.9,10,14.4,0.3,,,7.5,,1015.6,
4/9/20,60871005,0.9,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.8,11.1,15.6,1.35,,280,7.5,,1016.8,
4/10/20,60871005,1,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,14,11.1,17.8,2.4,,331,6.6,,1017.6,
4/11/20,60871005,2.3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,13,11.1,15.6,0,,262,7.8,,1017.5,
4/12/20,60871005,3.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,11.7,10.6,13.3,0,,234,6.8,,1017.7,
4/13/20,60871005,4.9,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.5,10,17.2,0,,294,5.8,,1020.9,
4/14/20,60871005,1.9,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,14.1,7.8,22,0,,327,5.3,,1019.75,
4/15/20,60871005,4.2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,14.5,8.3,23.9,0,,298,6.5,,1018.6,
4/16/20,60871005,2.1,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,12.6,11.1,14.4,0,,316,7.7,,1013.9,
4/21/20,60871005,1.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,13,8.3,17.2,0,,352,6.5,,1023.8,
4/22/20,60871005,0.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,15.3,8.9,23.3,0,,,5.9,,1025,
4/23/20,60871005,0.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,16.3,12.2,22.8,0,,304,5.6,,1022.3,
4/24/20,60871005,2.1,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,17,10,25,0,,299,5.7,,1018.8,
4/25/20,60871005,2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,16.7,11.1,24.4,0,,346,4.9,,1017.3,
4/26/20,60871005,1.1,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,15,9.4,20,0,,79,5.6,,1017.8,
4/27/20,60871005,2.1,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,15.5,8.9,22.2,0,,18,6.8,,1019.9,
4/28/20,60871005,1.5,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,16.9,11.1,24.4,0,,341,5.9,,1018,
4/29/20,60871005,-0.3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,15,11.7,19.4,0,,193,5.8,,1017.4,
4/30/20,60871005,0.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,15.5,12.2,22.8,0,,,6.7,,1019.2,
5/1/20,60871005,2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,14.9,8.9,21.1,0,,40,6.7,,1018.8,
5/2/20,60871005,0.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,15.3,10,20.6,0,,331,7.6,,1019.8,
5/3/20,60871005,0.8,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,15.8,12.2,21.1,0,,19,5.1,,1021,
5/4/20,60871005,2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,14.3,6.7,23.3,0,,302,6.4,,1020.8,
5/5/20,60871005,2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,15.4,7.2,23.3,0,,21,7,,1020.1,
5/6/20,60871005,1.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,16.8,10.6,25,0,,295,5.2,,1020.3,
5/7/20,60871005,1.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,17.3,10,28.9,0,,324,5.4,,1014.4,
5/8/20,60871005,3.2,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,17,8.9,28.9,0,,,5.1,,1012.2,
5/9/20,60871005,4.3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,13.4,10.6,18.9,0,,256,7.6,,1013.9,
5/10/20,60871005,3.8,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,13.5,11.1,17.2,0,,245,9.6,,1014.9,
5/11/20,60871005,3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,14.4,10.6,17.8,4.1,,279,9.7,,1015.5,
5/12/20,60871005,-0.4,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,14.7,11.7,18.3,2.1999999999999997,,268,11.2,,1016.3,
5/13/20,60871005,0.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,14,8.3,20,0.3,,308,7.5,,1018.4,
5/14/20,60871005,0.3,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,15.6,11.1,21.1,0,,318,7.4,,1019.9,
5/15/20,60871005,0,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,16.7,11.7,22.8,0,,328,7.2,,1018.8,
5/16/20,60871005,-0.8,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,16,10.6,21.7,0,,,8.5,,1015.1,
5/17/20,60871005,0,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,16.1,14.4,17.8,5,,266,12,,1011.6,
5/18/20,60871005,0.6,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,15.5,11.7,18.3,10,,246,15.4,,1013.8,
5/19/20,60871005,0.7,San Lorenzo Valley Middle School,California,87,Santa Cruz,37.06315,-122.083092,14.1,8.3,18.9,0,,297,10.1,,1017.3,
